trackName,artistName,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,genre,release_date,genres
FACE,Adam Lambert,https://open.spotify.com/track/1LJJFvIOH69VOOFCCV44JQ,1LJJFvIOH69VOOFCCV44JQ,AFTERS,31.0,179284.0,6.0,https://i.scdn.co/image/ab67616d0000b2734ceb0f4b44667a6061609e5a,['Adam Lambert'],,2024-07-19,"['dance pop', 'idol', 'pop', 'post-teen pop']"
Sex on Fire,Adam Lambert,https://open.spotify.com/track/6ojsakjUV717RslZ1kfcSs,6ojsakjUV717RslZ1kfcSs,High Drama,17.0,199371.0,8.0,https://i.scdn.co/image/ab67616d0000b273076f6868e1cec72bf6e7627c,['Adam Lambert'],,2023-02-24,"['dance pop', 'idol', 'pop', 'post-teen pop']"
Loverboy,Adam Lambert,https://open.spotify.com/track/1nZauSgbnYdr0VGGHj8bk1,1nZauSgbnYdr0VGGHj8bk1,VELVET,22.0,200120.0,4.0,https://i.scdn.co/image/ab67616d0000b273e8523e7781cf313fc080da5c,['Adam Lambert'],,2020-03-20,"['dance pop', 'idol', 'pop', 'post-teen pop']"
Believe,Adam Lambert,https://open.spotify.com/track/55lCPsTxQbJrQfuIQlu7LJ,55lCPsTxQbJrQfuIQlu7LJ,Believe,45.0,210904.0,1.0,https://i.scdn.co/image/ab67616d0000b2734d9e206360c453bf4eb3ef1f,['Adam Lambert'],,2019-12-06,"['dance pop', 'idol', 'pop', 'post-teen pop']"
CVNTY,Adam Lambert,https://open.spotify.com/track/6Z9DLcPnRFLupsw5WJ5sLw,6Z9DLcPnRFLupsw5WJ5sLw,CVNTY,31.0,140961.0,1.0,https://i.scdn.co/image/ab67616d0000b273edb1a662f5ed69ea7cd8ea11,['Adam Lambert'],,2024-06-21,"['dance pop', 'idol', 'pop', 'post-teen pop']"
Whataya Want from Me,Adam Lambert,https://open.spotify.com/track/2rDwdvBma1O1eLzo29p2cr,2rDwdvBma1O1eLzo29p2cr,For Your Entertainment,58.0,227320.0,3.0,https://i.scdn.co/image/ab67616d0000b273fe0d9870d6d8e18c3a00c658,['Adam Lambert'],,2009-11-23,"['dance pop', 'idol', 'pop', 'post-teen pop']"
LUBE,Adam Lambert,https://open.spotify.com/track/63Bw40ft3CFElVuZqiVBfH,63Bw40ft3CFElVuZqiVBfH,LUBE // WET DREAM,33.0,166720.0,1.0,https://i.scdn.co/image/ab67616d0000b273b2a2c4bbc081cd9110702c03,['Adam Lambert'],,2024-05-31,"['dance pop', 'idol', 'pop', 'post-teen pop']"
West Coast,Adam Lambert,https://open.spotify.com/track/05iiXgFZpGMQNuLkF86s64,05iiXgFZpGMQNuLkF86s64,High Drama,18.0,219401.0,6.0,https://i.scdn.co/image/ab67616d0000b273076f6868e1cec72bf6e7627c,['Adam Lambert'],,2023-02-24,"['dance pop', 'idol', 'pop', 'post-teen pop']"
Runnin',Adam Lambert,https://open.spotify.com/track/4x3qqSA4cP49oZQXPLnDBe,4x3qqSA4cP49oZQXPLnDBe,Trespassing (Deluxe Version),57.0,228533.0,13.0,https://i.scdn.co/image/ab67616d0000b2735fd86e115d70a62db949318b,['Adam Lambert'],,2012-05-08,"['dance pop', 'idol', 'pop', 'post-teen pop']"
Joyride,Adam Melchor,https://open.spotify.com/track/0VcVy0kpfwyd5rMS5URyVD,0VcVy0kpfwyd5rMS5URyVD,Joyride,43.0,212945.0,1.0,https://i.scdn.co/image/ab67616d0000b2730ec0e40f5a17ad2999dd1807,['Adam Melchor'],,2019-07-18,"['indie pop', 'modern indie folk', 'new jersey indie']"
What You Own,Adam Pascal,https://open.spotify.com/track/5fiRubxolDeCN6x2LTD7Dq,5fiRubxolDeCN6x2LTD7Dq,RENT (Original Motion Picture Soundtrack),40.0,238053.0,24.0,https://i.scdn.co/image/ab67616d0000b273d272c37389bd3d9c20564166,"['Adam Pascal', 'Anthony Rapp']",,2005-09-27,"['broadway', 'hollywood', 'show tunes']"
Skyfall,Adele,https://open.spotify.com/track/6VObnIkLVruX4UVyxWhlqm,6VObnIkLVruX4UVyxWhlqm,Skyfall,83.0,286480.0,1.0,https://i.scdn.co/image/ab67616d0000b2732737be35cc5245eef495be90,['Adele'],,2012-10-04,"['british soul', 'pop', 'pop soul', 'uk pop']"
Rolling in the Deep,Adele,https://open.spotify.com/track/1c8gk2PeTE04A1pIDH9YMk,1c8gk2PeTE04A1pIDH9YMk,21,76.0,228093.0,1.0,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300,['Adele'],,2011-01-24,"['british soul', 'pop', 'pop soul', 'uk pop']"
Someone Like You,Adele,https://open.spotify.com/track/1zwMYTA5nlNjZxYrvBB2pV,1zwMYTA5nlNjZxYrvBB2pV,21,76.0,285240.0,11.0,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300,['Adele'],,2011-01-24,"['british soul', 'pop', 'pop soul', 'uk pop']"
Set Fire to the Rain,Adele,https://open.spotify.com/track/73CMRj62VK8nUS4ezD2wvi,73CMRj62VK8nUS4ezD2wvi,21,77.0,242973.0,5.0,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300,['Adele'],,2011-01-24,"['british soul', 'pop', 'pop soul', 'uk pop']"
Rumour Has It,Adele,https://open.spotify.com/track/2A73XBDBQgmdXO8VsXPWIs,2A73XBDBQgmdXO8VsXPWIs,21,64.0,223266.0,2.0,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300,['Adele'],,2011-01-24,"['british soul', 'pop', 'pop soul', 'uk pop']"
Make You Feel My Love,Adele,https://open.spotify.com/track/5FgPwJ7Nh2FVmIXviKl2VF,5FgPwJ7Nh2FVmIXviKl2VF,19,70.0,212040.0,9.0,https://i.scdn.co/image/ab67616d0000b273da737a3e194e3b9a46c1a6a3,['Adele'],,2008-01-28,"['british soul', 'pop', 'pop soul', 'uk pop']"
When We Were Young,Adele,https://open.spotify.com/track/7GgWAITsYJaRM3r50rfh5w,7GgWAITsYJaRM3r50rfh5w,25,70.0,290900.0,4.0,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2,['Adele'],,2015-11-20,"['british soul', 'pop', 'pop soul', 'uk pop']"
Hello,Adele,https://open.spotify.com/track/62PaSfnXSMyLshYJrlTuL3,62PaSfnXSMyLshYJrlTuL3,25,70.0,295502.0,1.0,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2,['Adele'],,2015-11-20,"['british soul', 'pop', 'pop soul', 'uk pop']"
Easy On Me,Adele,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds,46IZ0fSY2mpAiktS3KOqds,30,82.0,224694.0,2.0,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,['Adele'],,2021-11-19,"['british soul', 'pop', 'pop soul', 'uk pop']"
All I Ask,Adele,https://open.spotify.com/track/05TOt5Vz4StdjMpEdFPlvB,05TOt5Vz4StdjMpEdFPlvB,25,67.0,271800.0,10.0,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2,['Adele'],,2015-11-20,"['british soul', 'pop', 'pop soul', 'uk pop']"
Chasing Pavements,Adele,https://open.spotify.com/track/56pHllZT7QOacB0bP56ofx,56pHllZT7QOacB0bP56ofx,19,68.0,210506.0,3.0,https://i.scdn.co/image/ab67616d0000b273da737a3e194e3b9a46c1a6a3,['Adele'],,2008-01-28,"['british soul', 'pop', 'pop soul', 'uk pop']"
Tot Musica,Ado,https://open.spotify.com/track/4eChbtoFoOmWQt03aRDzaJ,4eChbtoFoOmWQt03aRDzaJ,UTA'S SONGS ONE PIECE FILM RED,60.0,195226.0,5.0,https://i.scdn.co/image/ab67616d0000b2730cbecafa929898c82adc519c,['Ado'],,2022-08-10,['japanese teen pop']
Odo,Ado,https://open.spotify.com/track/37bNBNB332HXbSy6079cws,37bNBNB332HXbSy6079cws,Kyougen,62.0,210346.0,2.0,https://i.scdn.co/image/ab67616d0000b27364381fb5ba549f149ae74560,['Ado'],,2022-01-26,['japanese teen pop']
Readymade,Ado,https://open.spotify.com/track/3gKtkQp6cQ4wqsx3bzs4tk,3gKtkQp6cQ4wqsx3bzs4tk,Kyougen,55.0,243186.0,1.0,https://i.scdn.co/image/ab67616d0000b27364381fb5ba549f149ae74560,['Ado'],,2022-01-26,['japanese teen pop']
MIRROR,Ado,https://open.spotify.com/track/0NtfH5RUt4V3Vzh18Wuc23,0NtfH5RUt4V3Vzh18Wuc23,MIRROR,56.0,178000.0,1.0,https://i.scdn.co/image/ab67616d0000b273dfdacb364c44d7365b6139b7,['Ado'],,2024-05-30,['japanese teen pop']
Aishite Aishite Aishite,Ado,https://open.spotify.com/track/4gpvY7b9wHA9G1ZsMDu15b,4gpvY7b9wHA9G1ZsMDu15b,Ado's Utattemita Album,65.0,258372.0,3.0,https://i.scdn.co/image/ab67616d0000b273f5912abed0ea22e746552771,['Ado'],,2023-12-13,['japanese teen pop']
Lucky Bruto,Ado,https://open.spotify.com/track/5PxHyC1Wdth4CxlMsBSklO,5PxHyC1Wdth4CxlMsBSklO,Kyougen,45.0,209613.0,7.0,https://i.scdn.co/image/ab67616d0000b27364381fb5ba549f149ae74560,['Ado'],,2022-01-26,['japanese teen pop']
唱,Ado,https://open.spotify.com/track/7o0TPSw494RG2Q4iWmd1v6,7o0TPSw494RG2Q4iWmd1v6,"Ado ""Ready For My Show Playlist""",68.0,192653.0,2.0,https://i.scdn.co/image/ab67616d0000b2731b1310c35fad57bc85027f19,['Ado'],,2024-02-06,['japanese teen pop']
Domestic De Violence,Ado,https://open.spotify.com/track/3uC62LIuJjBH7Ya8xLfcTi,3uC62LIuJjBH7Ya8xLfcTi,Kyougen,52.0,158480.0,3.0,https://i.scdn.co/image/ab67616d0000b27364381fb5ba549f149ae74560,['Ado'],,2022-01-26,['japanese teen pop']
New Genesis,Ado,https://open.spotify.com/track/6A8NfypDHuwiLWbo4a1yca,6A8NfypDHuwiLWbo4a1yca,UTA'S SONGS ONE PIECE FILM RED,63.0,226813.0,1.0,https://i.scdn.co/image/ab67616d0000b2730cbecafa929898c82adc519c,['Ado'],,2022-08-10,['japanese teen pop']
Gira Gira,Ado,https://open.spotify.com/track/0vHCmjN8pepvdu41r69gcB,0vHCmjN8pepvdu41r69gcB,Kyougen,53.0,276080.0,8.0,https://i.scdn.co/image/ab67616d0000b27364381fb5ba549f149ae74560,['Ado'],,2022-01-26,['japanese teen pop']
うっせぇわ,Ado,https://open.spotify.com/track/61KYsWS25JXUO4fGb1138X,61KYsWS25JXUO4fGb1138X,Kyougen,65.0,206893.0,11.0,https://i.scdn.co/image/ab67616d0000b27364381fb5ba549f149ae74560,['Ado'],,2022-01-26,['japanese teen pop']
Show - TeddyLoid Remix,Ado,https://open.spotify.com/track/6e3XzfH5ZXeDh5Vikk1zex,6e3XzfH5ZXeDh5Vikk1zex,Show LP,43.0,228133.0,2.0,https://i.scdn.co/image/ab67616d0000b273c596b351877be84b082d175a,"['Ado', 'TeddyLoid']",,2024-09-05,"['japanese electropop', 'japanese teen pop']"
Indiana,Adrianne Lenker,https://open.spotify.com/track/4yVrfsUNtc5RS7nbOv8hHA,4yVrfsUNtc5RS7nbOv8hHA,a-sides,60.0,157440.0,5.0,https://i.scdn.co/image/ab67616d0000b273d654d9fba6c89f44b14f8848,"['Adrianne Lenker', 'Buck Meek']",,2014-05-01,"['countrygaze', 'indie pop', 'small room']"
Sadness As A Gift,Adrianne Lenker,https://open.spotify.com/track/1UpXhetX1s5OXTY5fRjWvu,1UpXhetX1s5OXTY5fRjWvu,Bright Future,55.0,259015.0,2.0,https://i.scdn.co/image/ab67616d0000b273292a05030d5c662e897196b4,['Adrianne Lenker'],,2024-03-22,"['countrygaze', 'indie pop', 'small room']"
anything,Adrianne Lenker,https://open.spotify.com/track/4PwWESSlTwzvw9B7bmtTLS,4PwWESSlTwzvw9B7bmtTLS,songs,77.0,202047.0,3.0,https://i.scdn.co/image/ab67616d0000b273ab009ce861613653b14451b9,['Adrianne Lenker'],,2020-10-23,"['countrygaze', 'indie pop', 'small room']"
Jonathan,Adrianne Lenker,https://open.spotify.com/track/1Pfc1Qpj0s9vQumI0JvpBp,1Pfc1Qpj0s9vQumI0JvpBp,a-sides,62.0,128853.0,1.0,https://i.scdn.co/image/ab67616d0000b273d654d9fba6c89f44b14f8848,"['Adrianne Lenker', 'Buck Meek']",,2014-05-01,"['countrygaze', 'indie pop', 'small room']"
Not Just Your Little Girl (feat. Olivia Olson),Adventure Time,https://open.spotify.com/track/0OGjz2c0et8mJ7ssbcxn6k,0OGjz2c0et8mJ7ssbcxn6k,"Adventure Time, Vol. 1 (Original Soundtrack)",7.0,23279.0,48.0,https://i.scdn.co/image/ab67616d0000b273973befcdb18a7e55a82991a6,"['Adventure Time', 'Olivia Olson']",,2019-05-01,['pov: indie']
I'm Just Your Problem (feat. Olivia Olson),Adventure Time,https://open.spotify.com/track/2vJXkBYTfhmszE7ggfDc9E,2vJXkBYTfhmszE7ggfDc9E,"Adventure Time, Vol. 1 (Original Soundtrack)",56.0,116811.0,25.0,https://i.scdn.co/image/ab67616d0000b273973befcdb18a7e55a82991a6,"['Adventure Time', 'Olivia Olson']",,2019-05-01,['pov: indie']
"Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)",Adventure Time,https://open.spotify.com/track/2u3hJqwkyVlgRkHR6AWboq,2u3hJqwkyVlgRkHR6AWboq,"Adventure Time, Vol. 2 (Original Soundtrack)",53.0,111159.0,7.0,https://i.scdn.co/image/ab67616d0000b273f7ea2fa043c396e16dba996d,"['Adventure Time', 'Donald Glover', 'Madeleine Martin', 'Roz Ryan']",,2019-05-01,"['deep comedy', 'movie tunes', 'pov: indie']"
Red Light (feat. Audrey Bennett),Adventure Time,https://open.spotify.com/track/3SdNzy3o9kJDpZoaZMXITP,3SdNzy3o9kJDpZoaZMXITP,Adventure Time: Distant Lands - Obsidian (Original Soundtrack) [Deluxe Edition],2.0,29291.0,13.0,https://i.scdn.co/image/ab67616d0000b27392e669cc7605bc27148ad144,"['Adventure Time', 'Audrey Bennett']",,2020-12-04,['pov: indie']
"Time Adventure (feat. Olivia Olson, Niki Yang & Hynden Walch)",Adventure Time,https://open.spotify.com/track/1xdHq7lTE8synGSEK3Od6N,1xdHq7lTE8synGSEK3Od6N,Adventure Time: Come Along with Me (Original Soundtrack),46.0,211204.0,19.0,https://i.scdn.co/image/ab67616d0000b273efea6a4993e2d571c8b258ee,"['Adventure Time', 'Olivia Olson', 'Niki Yang', 'Hynden Walch']",,2018-09-04,['pov: indie']
Remember You (feat. Olivia Olson & Tom Kenny),Adventure Time,https://open.spotify.com/track/2rTYjT1y8gR95ak0Xyic68,2rTYjT1y8gR95ak0Xyic68,"Adventure Time, Vol. 2 (Original Soundtrack)",53.0,135682.0,22.0,https://i.scdn.co/image/ab67616d0000b273f7ea2fa043c396e16dba996d,"['Adventure Time', 'Olivia Olson', 'Tom Kenny']",,2019-05-01,['pov: indie']
Everything Stays (Marcy and Mom) [feat. Rebecca Sugar & Ava Acres],Adventure Time,https://open.spotify.com/track/53zgMLOHBtjBFiE3JEi4v9,53zgMLOHBtjBFiE3JEi4v9,"Adventure Time, Vol. 3 (Original Soundtrack)",41.0,38729.0,3.0,https://i.scdn.co/image/ab67616d0000b273ef32855c467398112c07e8d4,"['Adventure Time', 'Rebecca Sugar', 'Ava Acres']",,2019-05-01,['pov: indie']
Cake on the Loose (feat. Roz Ryan),Adventure Time,https://open.spotify.com/track/15d3xk7nSyfja0MyLny4uq,15d3xk7nSyfja0MyLny4uq,Adventure Time: Fionna and Cake - Season 1 (Soundtrack from the Animated Series),24.0,112302.0,7.0,https://i.scdn.co/image/ab67616d0000b27313fc081f56fdf8571536eab8,"['Adventure Time', 'Amanda Jones', 'Roz Ryan']",,2023-09-28,"['movie tunes', 'pov: indie']"
Baked with Love (feat. Hynden Walch & Brian David Gilbert),Adventure Time,https://open.spotify.com/track/5P6kgRZiH9Vf9Zf8wmXWPJ,5P6kgRZiH9Vf9Zf8wmXWPJ,Adventure Time: Fionna and Cake - Season 1 (Soundtrack from the Animated Series),37.0,81920.0,10.0,https://i.scdn.co/image/ab67616d0000b27313fc081f56fdf8571536eab8,"['Adventure Time', 'Amanda Jones', 'Brian David Gilbert', 'Hynden Walch']",,2023-09-28,['pov: indie']
Fionna's Wish,Adventure Time,https://open.spotify.com/track/6HcMYu5WVmRW2HMsgwxmNb,6HcMYu5WVmRW2HMsgwxmNb,Adventure Time: Fionna and Cake - Season 1 (Soundtrack from the Animated Series),16.0,88630.0,16.0,https://i.scdn.co/image/ab67616d0000b27313fc081f56fdf8571536eab8,"['Adventure Time', 'Amanda Jones']",,2023-09-28,['pov: indie']
Woke Up (feat. Olivia Olson & Zuzu),Adventure Time,https://open.spotify.com/track/6QkUGZp5u483L3J3ehA3rt,6QkUGZp5u483L3J3ehA3rt,Adventure Time: Distant Lands - Obsidian (Original Soundtrack) [Deluxe Edition],49.0,141034.0,10.0,https://i.scdn.co/image/ab67616d0000b27392e669cc7605bc27148ad144,"['Adventure Time', 'Olivia Olson', 'Zuzu']",,2020-12-04,"['english indie rock', 'liverpool indie', 'pov: indie']"
Main Theme (Adventure Time: Fionna and Cake),Adventure Time,https://open.spotify.com/track/3UA8WLFJMTCyOaDFdkW5ol,3UA8WLFJMTCyOaDFdkW5ol,Adventure Time: Fionna and Cake - Season 1 (Soundtrack from the Animated Series),32.0,33100.0,1.0,https://i.scdn.co/image/ab67616d0000b27313fc081f56fdf8571536eab8,"['Adventure Time', 'Amanda Jones']",,2023-09-28,['pov: indie']
Everything Stays (feat. Olivia Olson),Adventure Time,https://open.spotify.com/track/2jnOUdpaFKr9koG1Vtbj6v,2jnOUdpaFKr9koG1Vtbj6v,"Adventure Time, Vol. 3 (Original Soundtrack)",63.0,95058.0,11.0,https://i.scdn.co/image/ab67616d0000b273ef32855c467398112c07e8d4,"['Adventure Time', 'Olivia Olson']",,2019-05-01,['pov: indie']
Walk This Way,Aerosmith,https://open.spotify.com/track/4JfuiOWlWCkjP6OKurHjSn,4JfuiOWlWCkjP6OKurHjSn,Toys In The Attic,72.0,220310.0,4.0,https://i.scdn.co/image/ab67616d0000b2738cffbbb7fe8645a486a85ea9,['Aerosmith'],,1975-04-08,"['album rock', 'classic rock', 'hard rock', 'rock']"
Because I Got High,Afroman,https://open.spotify.com/track/0rRboI6IRuGx56Dq3UdYY4,0rRboI6IRuGx56Dq3UdYY4,The Good Times,64.0,197760.0,1.0,https://i.scdn.co/image/ab67616d0000b273734b1164a9e0faa980ce1b92,['Afroman'],,2001-08-28,['comedy rap']
１・２・３,After the Rain,https://open.spotify.com/track/5a6YChdEs7LDu5RuCsxHXH,5a6YChdEs7LDu5RuCsxHXH,１・２・３,46.0,299392.0,1.0,https://i.scdn.co/image/ab67616d0000b2732499f7fe3f92a2efde52af41,"['After the Rain', 'Soraru', 'Mafumafu']",,2019-12-15,"['anime rock', 'japanese power metal', 'vocaloid']"
Tripping Over Air,Aidan Bissett,https://open.spotify.com/track/7mzPAftljnsFmU6131Pqcd,7mzPAftljnsFmU6131Pqcd,Tripping Over Air,59.0,182382.0,1.0,https://i.scdn.co/image/ab67616d0000b27316ec2775ea7582889470677b,['Aidan Bissett'],,2022-09-09,['gen z singer-songwriter']
Spicy Calamari Inkantation,Aidan Veney,https://open.spotify.com/track/4Sl1S55t3DIn1JWc9XoM4p,4Sl1S55t3DIn1JWc9XoM4p,"Welcome to The Salty Splatoon (Music from ""Splatoon 2"")",11.0,222005.0,6.0,https://i.scdn.co/image/ab67616d0000b2734ce57fa5ba56a0a020166410,['Aidan Veney'],,2019-03-27,[]
"Anarchy Rainbow, Deep Cut",Aiden DX,https://open.spotify.com/track/2YHuIgdUbaBYVe66Uj6ouk,2YHuIgdUbaBYVe66Uj6ouk,"Splatoon 3, Splatfest Battle (Original Game Score)",37.0,198360.0,8.0,https://i.scdn.co/image/ab67616d0000b273f458766a9b35eef55e4738ad,['Aiden DX'],,2024-04-16,[]
Maybe,Aileen Quinn,https://open.spotify.com/track/4RseNFQOhL2GoHtGjnm4PH,4RseNFQOhL2GoHtGjnm4PH,Annie (Original Motion Picture Soundtrack),39.0,120000.0,3.0,https://i.scdn.co/image/ab67616d0000b2732078d537f1a08bb7a575668d,['Aileen Quinn'],,1982,[]
It's the Hard-Knock Life,Aileen Quinn,https://open.spotify.com/track/3UvRjs5eyTkqB9MYWBqbuZ,3UvRjs5eyTkqB9MYWBqbuZ,Annie (Original Motion Picture Soundtrack),43.0,221973.0,2.0,https://i.scdn.co/image/ab67616d0000b2732078d537f1a08bb7a575668d,"['Aileen Quinn', 'Toni Ann Gisondi']",,1982,[]
2 days into college,Aimee Carty,https://open.spotify.com/track/3J7xAcSC9UGaJDANSUBJpy,3J7xAcSC9UGaJDANSUBJpy,2 days into college,63.0,168113.0,1.0,https://i.scdn.co/image/ab67616d0000b273e36c0b30bfbf65d9fbbf5e19,['Aimee Carty'],,2023-12-08,[]
Ice in My Rosé,Aisha Dee,https://open.spotify.com/track/6WJuj4CFPkGSRn1bi0V9A0,6WJuj4CFPkGSRn1bi0V9A0,Ice in My Rosé - EP,21.0,216306.0,4.0,https://i.scdn.co/image/ab67616d0000b273d5d0d9dc5a1cecf101cfed29,['Aisha Dee'],,2020-01-16,[]
C.L.A.T. (feat. DJ Mitch Ferrino),Aja,https://open.spotify.com/track/1Q9w2a5dvoIpE8fkP8mUK6,1Q9w2a5dvoIpE8fkP8mUK6,C.L.A.T. (feat. DJ Mitch Ferrino),26.0,250903.0,1.0,https://i.scdn.co/image/ab67616d0000b27320d7c15daa8b989fb2208dac,"['Aja', 'Alexis Michelle', 'Peppermint', 'Sasha Velour']",,2017-04-21,"['strut', 'transpop']"
TV アニメ「烏は主を選ばない」ED テーマ「とこしえ」,Akiko Shikata,https://open.spotify.com/track/5ggT4acLzhRvf2PMiXcv4W,5ggT4acLzhRvf2PMiXcv4W,烏は主を選ばない (Original TV Soundtrack),26.0,95977.0,35.0,https://i.scdn.co/image/ab67616d0000b27348c7fb0118e30e6a920a7b7e,['Akiko Shikata'],,2024-09-04,['doujin']
I'm in a Hurry (And Don't Know Why),Alabama,https://open.spotify.com/track/29nNU80zu0vscbrvTi55mG,29nNU80zu0vscbrvTi55mG,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,68.0,168813.0,7.0,https://i.scdn.co/image/ab67616d0000b273d1a727940d3fb3802a3a49e1,['Alabama'],,1980,"['contemporary country', 'country', 'country road', 'country rock']"
Chattahoochee,Alan Jackson,https://open.spotify.com/track/59kHPbwyyCApYA8RQQEuXm,59kHPbwyyCApYA8RQQEuXm,A Lot About Livin' (And A Little 'Bout Love),71.0,148160.0,1.0,https://i.scdn.co/image/ab67616d0000b273933cf67cacfab71afa20c6c4,['Alan Jackson'],,1992-10-09,['country']
Faded,Alan Walker,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,698ItKASDavgwZ3WjaWjtz,Different World,79.0,212106.0,15.0,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a,['Alan Walker'],,2018-12-14,['electro house']
You Oughta Know - 2015 Remaster,Alanis Morissette,https://open.spotify.com/track/3jS7bB0oXVOwGFZn3aE5NV,3jS7bB0oXVOwGFZn3aE5NV,Jagged Little Pill (2015 Remaster),66.0,249493.0,2.0,https://i.scdn.co/image/ab67616d0000b273242e643ea07118ecf677a6ef,['Alanis Morissette'],,1995,"['canadian pop', 'canadian singer-songwriter', 'lilith', 'neo mellow', 'pop rock', 'singer-songwriter']"
Alarm,Alarm Tones,https://open.spotify.com/track/4DLsxq0aGv4Zim1rnXgjr3,4DLsxq0aGv4Zim1rnXgjr3,Wake Up! Alarm Clock Sounds Charts Collection,31.0,30015.0,12.0,https://i.scdn.co/image/ab67616d0000b273ca81c01f8d9a0ae908449f48,"['Alarm Clock Sounds', 'Alarm Clock Tones']",,2012-06-04,[]
Valentina,Alaska Thunderfuck,https://open.spotify.com/track/0UJ6DEONmH1dfeAAVkbDvj,0UJ6DEONmH1dfeAAVkbDvj,Valentina,16.0,199412.0,1.0,https://i.scdn.co/image/ab67616d0000b2735ce61d3276841092cb6490b2,['Alaska Thunderfuck'],,2017-10-13,['strut']
XOXOY2K,Alaska Thunderfuck,https://open.spotify.com/track/5saSe7Mg8zcGKFdgyRztv4,5saSe7Mg8zcGKFdgyRztv4,Red 4 Filth,22.0,174545.0,3.0,https://i.scdn.co/image/ab67616d0000b2734114576b8d7925761cec3a66,['Alaska Thunderfuck'],,2022-09-23,['strut']
Your Makeup Is Terrible,Alaska Thunderfuck,https://open.spotify.com/track/55EINX1PxT45s5rpO8UIQw,55EINX1PxT45s5rpO8UIQw,Anus,33.0,238490.0,14.0,https://i.scdn.co/image/ab67616d0000b27315efba565c0215cb782e6a1e,['Alaska Thunderfuck'],,2015-06-23,['strut']
wow,Alaska Thunderfuck,https://open.spotify.com/track/2Umsi9qJKznhMhBPd5rqsN,2Umsi9qJKznhMhBPd5rqsN,Red 4 Filth,23.0,160173.0,6.0,https://i.scdn.co/image/ab67616d0000b2734114576b8d7925761cec3a66,['Alaska Thunderfuck'],,2022-09-23,['strut']
Older,Alec Benjamin,https://open.spotify.com/track/7JSSJf4TcJDv8KL6UO8FGH,7JSSJf4TcJDv8KL6UO8FGH,(Un)Commentary,58.0,164396.0,12.0,https://i.scdn.co/image/ab67616d0000b2730c8a0405b0035e48ab780eec,['Alec Benjamin'],,2022-04-15,"['alt z', 'pop', 'pov: indie']"
Scars To Your Beautiful,Alessia Cara,https://open.spotify.com/track/0wI7QkCcs8FUQE1OkXUIqd,0wI7QkCcs8FUQE1OkXUIqd,Know-It-All,76.0,230240.0,10.0,https://i.scdn.co/image/ab67616d0000b273d7ef1ffbd2a5821152f35ce1,['Alessia Cara'],,2015-11-13,"['canadian contemporary r&b', 'canadian pop', 'pop']"
OKAY OKAY,Alessia Cara,https://open.spotify.com/track/3JH1alhYiP4TTEsmDiNVrf,3JH1alhYiP4TTEsmDiNVrf,This Summer,38.0,158146.0,4.0,https://i.scdn.co/image/ab67616d0000b27398f9f76ab2ae4525fc4e3d7a,['Alessia Cara'],,2019-09-06,"['canadian contemporary r&b', 'canadian pop', 'pop']"
That Beautiful Sound,Alex Brightman,https://open.spotify.com/track/4TkCT3027X457Q22xWbLPg,4TkCT3027X457Q22xWbLPg,Beetlejuice (Original Broadway Cast Recording),48.0,314950.0,13.0,https://i.scdn.co/image/ab67616d0000b273bfd1c78f2f4e462e5048491a,"['Alex Brightman', 'Sophia Anne Caruso', 'Beetlejuice Original Broadway Cast Recording Ensemble']",,2019-06-07,"['broadway', 'show tunes']"
Kill The Lights (with Nile Rodgers),Alex Newell,https://open.spotify.com/track/4iCKHGl4ij4YMwFrUZLGEQ,4iCKHGl4ij4YMwFrUZLGEQ,Kill The Lights (with Nile Rodgers) [Remixes],52.0,224761.0,1.0,https://i.scdn.co/image/ab67616d0000b2735c0d6a1ace5782f888a203e8,"['Alex Newell', 'Jess Glynne', 'DJ Cassidy', 'Nile Rodgers', 'Audien']",,2016-04-15,"['dance pop', 'disco', 'edm', 'electro house', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'strut', 'uk pop']"
Burning Down - Alex’s Version,Alex Warren,https://open.spotify.com/track/0KxFRqoW66jSJbUg1opfe8,0KxFRqoW66jSJbUg1opfe8,Burning Down (Alex’s Version),60.0,183127.0,1.0,https://i.scdn.co/image/ab67616d0000b273aacbe95eb09e187246b0dee1,['Alex Warren'],,2024-09-26,"['gen z singer-songwriter', 'singer-songwriter pop']"
